0.000260892 -38
0.00026096 -53
0.000261028 -63
0.000261097 -79
0.000261165 -92
0.000261233 -90
0.000261301 -97
0.00026137 -117
0.000261438 -143
0.000261506 -163
0.000261575 -170
0.000261643 -164
0.000261712 -147
0.00026178 -127
0.000261849 -109
0.000261917 -99
0.000261986 -90
0.000262055 -70
0.000262123 -67
0.000262192 -53
0.000262261 -59
0.000262329 -70
0.000262398 -82
0.000262467 -85
0.000262536 -87
0.000262605 -93
0.000262674 -89
0.000262743 -86
0.000262812 -76
0.000262881 -73
0.00026295 -80
0.000263019 -105
0.000263089 -126
0.000263158 -123
0.000263227 -109
0.000263296 -74
0.000263366 -59
0.000263435 -51
0.000263505 -65
0.000263574 -84
0.000263644 -91
0.000263713 -88
0.000263783 -69
0.000263852 -41
0.000263922 0
0.000263992 11
0.000264061 51
0.000264131 86
0.000264201 98
0.000264271 69
0.00026434 17
0.00026441 -22
0.00026448 -43
0.00026455 -59
0.00026462 -50
0.00026469 -46
0.00026476 -29
0.000264831 -37
0.000264901 -40
0.000264971 -60
0.000265041 -49
0.000265111 -42
0.000265182 -30
0.000265252 -28
0.000265322 -33
0.000265393 -25
0.000265463 -31
0.000265534 -24
0.000265604 -22
0.000265675 -36
0.000265745 -58
0.000265816 -63
0.000265887 -73
0.000265957 -67
0.000266028 -54
0.000266099 -26
0.00026617 10
0.000266241 30
0.000266312 28
0.000266383 16
0.000266454 2
0.000266525 -11
0.000266596 -17
0.000266667 -24
0.000266738 -31
0.000266809 -24
0.00026688 -23
0.000266951 -25
0.000267023 -14
0.000267094 -11
0.000267165 -7
0.000267237 -17
0.000267308 -27
0.00026738 -42
0.000267451 -61
0.000267523 -59
0.000267594 -46
0.000267666 -31
0.000267738 -29
0.000267809 -36
0.000267881 -58
0.000267953 -80
0.000268025 -104
0.000268097 -125
0.000268168 -134
0.00026824 -128
0.000268312 -105
0.000268384 -94
0.000268456 -93
0.000268528 -106
0.000268601 -100
0.000268673 -92
0.000268745 -75
0.000268817 -57
0.000268889 -50
0.000268962 -66
0.000269034 -74
0.000269107 -75
0.000269179 -74
0.000269251 -60
0.000269324 -41
0.000269397 -40
0.000269469 -66
0.000269542 -95
0.000269614 -114
0.000269687 -126
0.00026976 -117
0.000269833 -102
0.000269906 -86
0.000269978 -52
0.000270051 -26
0.000270124 -9
0.000270197 -28
0.00027027 -55
0.000270343 -84
0.000270416 -80
0.00027049 -59
0.000270563 -37
0.000270636 -15
0.000270709 -10
0.000270783 -7
0.000270856 -15
0.000270929 -29
0.000271003 -51
0.000271076 -56
0.00027115 -61
0.000271223 -83
0.000271297 -92
0.00027137 -99
0.000271444 -98
0.000271518 -100
0.000271592 -92
0.000271665 -81
0.000271739 -71
0.000271813 -51
0.000271887 -43
0.000271961 -46
0.000272035 -64
0.000272109 -79
0.000272183 -80
0.000272257 -69
0.000272331 -45
0.000272405 -22
0.00027248 -10
0.000272554 -18
0.000272628 -6
0.000272702 4
0.000272777 26
0.000272851 40
0.000272926 33
0.000273 7
0.000273075 -34
0.000273149 -59
0.000273224 -90
0.000273299 -94
0.000273373 -85
0.000273448 -56
0.000273523 -36
0.000273598 -15
0.000273673 -11
0.000273748 -11
0.000273823 3
0.000273898 33
0.000273973 89
0.000274048 106
0.000274123 92
0.000274198 28
0.000274273 -45
0.000274348 -109
0.000274424 -135
0.000274499 -125
0.000274574 -105
0.00027465 -59
0.000274725 -15
0.000274801 18
0.000274876 30
0.000274952 23
0.000275028 7
0.000275103 -14
0.000275179 -22
0.000275255 -17
0.00027533 -12
0.000275406 -7
0.000275482 -8
0.000275558 -19
0.000275634 -47
0.00027571 -61
0.000275786 -57
0.000275862 -46
0.000275938 -47
0.000276014 -35
0.000276091 -17
0.000276167 1
0.000276243 16
0.000276319 12
0.000276396 -3
0.000276472 -39
0.000276549 -33
0.000276625 -36
0.000276702 -49
0.000276778 -89
0.000276855 -119
0.000276932 -109
0.000277008 -67
0.000277085 -19
0.000277162 4
0.000277239 4
0.000277316 3
0.000277393 13
0.000277469 20
0.000277546 23
0.000277624 15
0.000277701 -9
0.000277778 -47
0.000277855 -76
0.000277932 -101
0.000278009 -105
0.000278087 -104
0.000278164 -100
0.000278242 -88
0.000278319 -60
0.000278396 -12
0.000278474 32
0.000278552 30
0.000278629 7
0.000278707 -44
0.000278784 -84
0.000278862 -119
0.00027894 -136
0.000279018 -115
0.000279096 -90
0.000279174 -59
0.000279252 -32
0.00027933 -21
0.000279408 -16
0.000279486 -10
0.000279564 -14
0.000279642 -40
0.00027972 -67
0.000279799 -80
0.000279877 -85
0.000279955 -83
0.000280034 -78
0.000280112 -64
0.000280191 -66
0.000280269 -74
0.000280348 -93
0.000280426 -110
0.000280505 -122
0.000280584 -120
0.000280662 -111
0.000280741 -118
0.00028082 -125
0.000280899 -123
0.000280978 -106
0.000281057 -82
0.000281136 -38
0.000281215 -14
0.000281294 6
0.000281373 4
0.000281452 6
0.000281532 -14
0.000281611 -44
0.00028169 -69
0.00028177 -109
0.000281849 -138
0.000281928 -143
0.000282008 -120
0.000282087 -94
0.000282167 -76
0.000282247 -69
0.000282326 -70
0.000282406 -57
0.000282486 -48
0.000282566 -31
0.000282646 -52
0.000282725 -78
0.000282805 -108
0.000282885 -124
0.000282965 -125
0.000283046 -111
0.000283126 -96
0.000283206 -90
0.000283286 -90
0.000283366 -90
0.000283447 -92
0.000283527 -80
0.000283607 -59
0.000283688 -35
0.000283768 -35
0.000283849 -27
0.00028393 -47
0.00028401 -67
0.000284091 -97
0.000284172 -91
0.000284252 -76
0.000284333 -68
0.000284414 -76
0.000284495 -86
0.000284576 -92
0.000284657 -89
0.000284738 -68
0.000284819 -43
0.0002849 -23
0.000284981 -24
0.000285063 -39
0.000285144 -63
0.000285225 -63
0.000285307 -69
0.000285388 -74
0.00028547 -77
0.000285551 -84
0.000285633 -62
0.000285714 -38
0.000285796 -31
0.000285878 -32
0.000285959 -66
0.000286041 -89
0.000286123 -93
0.000286205 -63
0.000286287 -26
0.000286369 -9
0.000286451 2
0.000286533 -5
0.000286615 -25
0.000286697 -56
0.000286779 -84
0.000286862 -111
0.000286944 -128
0.000287026 -120
0.000287109 -89
0.000287191 -45
0.000287274 -2
0.000287356 22
0.000287439 23
0.000287522 -8
0.000287604 -47
0.000287687 -84
0.00028777 -123
0.000287853 -145
0.000287936 -150
0.000288018 -136
0.000288101 -111
0.000288184 -59
0.000288268 -17
0.000288351 10
0.000288434 21
0.000288517 26
0.0002886 20
0.000288684 17
0.000288767 13
0.00028885 -6
0.000288934 -27
0.000289017 -45
0.000289101 -48
0.000289184 -55
0.000289268 -52
0.000289352 -55
0.000289436 -51
0.000289519 -45
0.000289603 -32
0.000289687 -22
0.000289771 -29
0.000289855 -47
0.000289939 -53
0.000290023 -45
0.000290107 -34
0.000290192 -38
0.000290276 -38
0.00029036 -77
0.000290444 -94
0.000290529 -103
0.000290613 -100
0.000290698 -86
0.000290782 -83
0.000290867 -85
0.000290951 -101
0.000291036 -98
0.000291121 -87
0.000291206 -62
0.00029129 -44
0.000291375 -24
0.00029146 -10
0.000291545 8
0.00029163 21
0.000291715 25
0.0002918 26
0.000291886 7
0.000291971 -10
0.000292056 -35
0.000292141 -70
0.000292227 -79
0.000292312 -87
0.000292398 -93
0.000292483 -102
0.000292569 -97
0.000292654 -84
0.00029274 -48
0.000292826 -13
0.000292912 28
0.000292997 36
0.000293083 20
0.000293169 -1
0.000293255 -28
0.000293341 -45
0.000293427 -45
0.000293513 -36
0.0002936 -37
0.000293686 -26
0.000293772 -18
0.000293858 -13
0.000293945 -9
0.000294031 2
0.000294118 9
0.000294204 3
0.000294291 9
0.000294377 11
0.000294464 18
0.000294551 20
0.000294638 12
0.000294724 2
0.000294811 -32
0.000294898 -60
0.000294985 -91
0.000295072 -129
0.000295159 -162
0.000295247 -173
0.000295334 -155
0.000295421 -125
0.000295508 -93
0.000295596 -60
0.000295683 -42
0.00029577 -25
0.000295858 -12
0.000295946 10
0.000296033 16
0.000296121 12
0.000296209 -3
0.000296296 -23
0.000296384 -29
0.000296472 -17
0.00029656 -4
0.000296648 -7
0.000296736 -29
0.000296824 -49
0.000296912 -64
0.000297 -64
0.000297089 -37
0.000297177 -26
0.000297265 -18
0.000297354 -21
0.000297442 -3
0.00029753 20
0.000297619 35
0.000297708 26
0.000297796 -7
0.000297885 -21
0.000297974 -28
0.000298063 0
0.000298151 17
0.00029824 22
0.000298329 22
0.000298418 7
0.000298507 -21
0.000298597 -45
0.000298686 -61
0.000298775 -85
0.000298864 -105
0.000298954 -126
0.000299043 -128
0.000299133 -120
0.000299222 -111
0.000299312 -100
0.000299401 -115
0.000299491 -112
0.000299581 -101
0.00029967 -89
0.00029976 -81
0.00029985 -67
0.00029994 -46
0.00030003 -36
0.00030012 -48
0.00030021 -75
0.0003003 -113
0.000300391 -155
0.000300481 -187
0.000300571 -195
0.000300661 -188
0.000300752 -162
0.000300842 -140
0.000300933 -141
0.000301023 -162
0.000301114 -188
0.000301205 -195
0.000301296 -166
0.000301386 -117
0.000301477 -83
0.000301568 -80
0.000301659 -106
0.00030175 -121
0.000301841 -121
0.000301932 -127
0.000302024 -134
0.000302115 -141
0.000302206 -141
0.000302297 -130
0.000302389 -108
0.00030248 -98
0.000302572 -98
0.000302663 -80
0.000302755 -49
0.000302847 -22
0.000302939 -19
0.00030303 -42
0.000303122 -86
0.000303214 -120
0.000303306 -131
0.000303398 -113
0.00030349 -92
0.000303582 -57
0.000303674 -32
0.000303767 -6
0.000303859 -2
0.000303951 -10
0.000304044 -14
0.000304136 -9
0.000304229 -7
0.000304321 0
0.000304414 7
0.000304507 13
0.000304599 13
0.000304692 15
0.000304785 -10
0.000304878 -24
0.000304971 -25
0.000305064 -24
0.000305157 -16
0.00030525 -17
0.000305344 -14
0.000305437 -5
0.00030553 14
0.000305623 26
0.000305717 15
0.00030581 -8
0.000305904 -41
0.000305998 -42
0.000306091 -48
0.000306185 -39
0.000306279 -32
0.000306373 -43
0.000306466 -44
0.00030656 -48
0.000306654 -46
0.000306748 -51
0.000306843 -60
0.000306937 -79
0.000307031 -89
0.000307125 -97
0.00030722 -89
0.000307314 -79
0.000307409 -69
0.000307503 -69
0.000307598 -70
0.000307692 -83
0.000307787 -84
0.000307882 -69
0.000307977 -60
0.000308071 -65
0.000308166 -77
0.000308261 -74
0.000308356 -71
0.000308452 -66
0.000308547 -68
0.000308642 -67
0.000308737 -61
0.000308833 -43
0.000308928 -26
0.000309023 -22
0.000309119 -21
0.000309215 -16
0.00030931 -18
0.000309406 -21
0.000309502 -36
0.000309598 -51
0.000309693 -68
0.000309789 -78
0.000309885 -80
0.000309981 -88
0.000310078 -86
0.000310174 -84
0.00031027 -79
0.000310366 -81
0.000310463 -68
0.000310559 -42
0.000310655 -15
0.000310752 -17
0.000310849 -24
0.000310945 -29
0.000311042 -19
0.000311139 -13
0.000311236 -29
0.000311333 -53
0.000311429 -73
0.000311526 -70
0.000311624 -48
0.000311721 -32
0.000311818 -20
0.000311915 -4
0.000312012 -12
0.00031211 -39
0.000312207 -72
0.000312305 -86
0.000312402 -105
0.0003125 -108
0.000312598 -119
0.000312695 -109
0.000312793 -89
0.000312891 -41
0.000312989 -21
0.000313087 -30
0.000313185 -59
0.000313283 -74
0.000313381 -71
0.00031348 -64
0.000313578 -55
0.000313676 -41
0.000313775 -50
0.000313873 -32
0.000313972 -25
0.00031407 -23
0.000314169 -25
0.000314268 -19
0.000314367 -7
0.000314465 3
0.000314564 10
0.000314663 1
0.000314762 -23
0.000314861 -59
0.000314961 -72
0.00031506 -66
0.000315159 -44
0.000315259 -38
0.000315358 -40
0.000315457 -48
0.000315557 -58
0.000315657 -53
0.000315756 -48
0.000315856 -63
0.000315956 -76
0.000316056 -85
0.000316156 -96
0.000316256 -91
0.000316356 -94
0.000316456 -97
0.000316556 -107
0.000316656 -108
0.000316756 -96
0.000316857 -93
0.000316957 -71
0.000317058 -62
0.000317158 -36
0.000317259 -25
0.00031736 -26
0.00031746 -42
0.000317561 -67
0.000317662 -78
0.000317763 -69
0.000317864 -59
0.000317965 -58
0.000318066 -49
0.000318167 -26
0.000318269 -9
0.00031837 0
0.000318471 -6
0.000318573 -21
0.000318674 -23
0.000318776 -26
0.000318878 -34
0.000318979 -46
0.000319081 -55
0.000319183 -39
0.000319285 -30
0.000319387 -34
0.000319489 -34
0.000319591 -37
0.000319693 -46
0.000319795 -57
0.000319898 -76
0.00032 -98
0.000320102 -112
0.000320205 -91
0.000320307 -64
0.00032041 -39
0.000320513 -26
0.000320616 -18
0.000320718 -17
0.000320821 -21
0.000320924 0
0.000321027 15
0.00032113 18
0.000321234 6
0.000321337 -16
0.00032144 -20
0.000321543 -23
0.000321647 -20
0.00032175 -36
0.000321854 -47
0.000321958 -49
0.000322061 -33
0.000322165 -35
0.000322269 -48
0.000322373 -63
0.000322477 -69
0.000322581 -63
0.000322685 -37
0.000322789 -20
0.000322893 -28
0.000322997 -59
0.000323102 -109
0.000323206 -149
0.000323311 -158
0.000323415 -136
0.00032352 -92
0.000323625 -60
0.000323729 -35
0.000323834 -29
0.000323939 -31
0.000324044 -45
0.000324149 -30
0.000324254 -7
0.000324359 0
0.000324465 3
0.00032457 -15
0.000324675 -34
0.000324781 -77
0.000324886 -100
0.000324992 -119
0.000325098 -114
0.000325203 -86
0.000325309 -44
0.000325415 -10
0.000325521 -3
0.000325627 -7
0.000325733 -6
0.000325839 5
0.000325945 13
0.000326052 2
0.000326158 -40
0.000326264 -73
0.000326371 -83
0.000326477 -87
0.000326584 -94
0.000326691 -108
0.000326797 -118
0.000326904 -118
0.000327011 -115
0.000327118 -104
0.000327225 -106
0.000327332 -103
0.000327439 -78
0.000327547 -39
0.000327654 8
0.000327761 19
0.000327869 19
0.000327976 -4
0.000328084 -34
0.000328192 -47
0.000328299 -55
0.000328407 -72
0.000328515 -109
0.000328623 -147
0.000328731 -175
0.000328839 -161
0.000328947 -120
0.000329056 -91
0.000329164 -88
0.000329272 -100
0.000329381 -101
0.000329489 -90
0.000329598 -80
0.000329707 -80
0.000329815 -83
0.000329924 -91
0.000330033 -95
0.000330142 -86
0.000330251 -100
0.00033036 -113
0.000330469 -129
0.000330579 -115
0.000330688 -99
0.000330797 -79
0.000330907 -72
0.000331016 -92
0.000331126 -112
0.000331236 -112
0.000331345 -91
0.000331455 -53
0.000331565 -21
0.000331675 -21
0.000331785 -42
0.000331895 -69
0.000332005 -75
0.000332116 -61
0.000332226 -68
0.000332336 -85
0.000332447 -107
0.000332557 -117
0.000332668 -106
0.000332779 -78
0.000332889 -71
0.000333 -61
0.000333111 -67
0.000333222 -45
0.000333333 -32
0.000333444 -40
0.000333556 -49
0.000333667 -84
0.000333778 -98
0.00033389 -96
0.000334001 -75
0.000334113 -52
0.000334225 -42
0.000334336 -24
0.000334448 -10
0.00033456 -15
0.000334672 -11
0.000334784 -17
0.000334896 -14
0.000335008 -12
0.000335121 17
0.000335233 50
0.000335345 76
0.000335458 69
0.00033557 34
0.000335683 -8
0.000335796 -56
0.000335909 -75
0.000336022 -76
0.000336134 -61
0.000336247 -38
0.000336361 -13
0.000336474 -7
0.000336587 2
0.0003367 -6
0.000336814 -14
0.000336927 -44
0.000337041 -72
0.000337154 -100
0.000337268 -122
0.000337382 -117
0.000337496 -94
0.00033761 -74
0.000337724 -67
0.000337838 -60
0.000337952 -52
0.000338066 -63
0.000338181 -71
0.000338295 -75
0.000338409 -68
0.000338524 -44
0.000338639 -27
0.000338753 -1
0.000338868 9
0.000338983 10
0.000339098 8
0.000339213 -5
0.000339328 -28
0.000339443 -38
0.000339559 -28
0.000339674 -20
0.000339789 -13
0.000339905 -26
0.00034002 -61
0.000340136 -80
0.000340252 -79
0.000340368 -57
0.000340483 -24
0.000340599 8
0.000340716 26
0.000340832 26
0.000340948 -3
0.000341064 -37
0.00034118 -85
0.000341297 -116
0.000341413 -130
0.00034153 -112
0.000341647 -92
0.000341763 -66
0.00034188 -44
0.000341997 -27
0.000342114 -25
0.000342231 -23
0.000342349 -15
0.000342466 -1
0.000342583 18
0.0003427 47
0.000342818 54
0.000342936 49
0.000343053 35
0.000343171 27
0.000343289 5
0.000343407 -18
0.000343525 -44
0.000343643 -67
0.000343761 -91
0.000343879 -99
0.000343997 -104
0.000344116 -105
0.000344234 -110
0.000344353 -113
0.000344471 -105
0.00034459 -94
0.000344709 -64
0.000344828 -42
0.000344947 -55
0.000345066 -78
0.000345185 -99
0.000345304 -97
0.000345423 -83
0.000345543 -61
0.000345662 -58
0.000345781 -56
0.000345901 -54
0.000346021 -52
0.000346141 -40
0.00034626 -27
0.00034638 -15
0.0003465 -16
0.00034662 -33
0.000346741 -44
0.000346861 -56
0.000346981 -54
0.000347102 -71
0.000347222 -60
0.000347343 -39
0.000347464 -5
0.000347584 19
0.000347705 5
0.000347826 -18
0.000347947 -42
0.000348068 -33
0.000348189 -18
0.000348311 -15
0.000348432 -22
0.000348554 -29
0.000348675 -35
0.000348797 -40
0.000348918 -45
0.00034904 -70
0.000349162 -95
0.000349284 -96
0.000349406 -87
0.000349528 -77
0.00034965 -82
0.000349773 -70
0.000349895 -74
0.000350018 -59
0.00035014 -43
0.000350263 -29
0.000350385 -31
0.000350508 -29
0.000350631 -19
0.000350754 -12
0.000350877 -17
0.000351 -32
0.000351124 -39
0.000351247 -47
0.00035137 -37
0.000351494 -32
0.000351617 -36
0.000351741 -57
0.000351865 -73
0.000351989 -85
0.000352113 -94
0.000352237 -99
0.000352361 -94
0.000352485 -96
0.000352609 -104
0.000352734 -103
0.000352858 -92
0.000352983 -75
0.000353107 -69
0.000353232 -69
0.000353357 -53
0.000353482 -37
0.000353607 -14
0.000353732 -10
0.000353857 -39
0.000353982 -78
0.000354108 -102
0.000354233 -98
0.000354359 -80
0.000354484 -54
0.00035461 -40
0.000354736 -35
0.000354862 -39
0.000354988 -32
0.000355114 -13
0.00035524 7
0.000355366 34
0.000355492 41
0.000355619 33
0.000355745 6
0.000355872 -15
0.000355999 -30
0.000356125 -47
0.000356252 -53
0.000356379 -65
0.000356506 -64
0.000356633 -68
0.000356761 -85
0.000356888 -98
0.000357015 -109
0.000357143 -82
0.00035727 -57
0.000357398 -38
0.000357526 -40
0.000357654 -36
0.000357782 -31
0.00035791 -13
0.000358038 11
0.000358166 19
0.000358295 9
0.000358423 -20
0.000358551 -48
0.00035868 -71
0.000358809 -71
0.000358938 -57
0.000359066 -32
0.000359195 -13
0.000359324 6
0.000359454 29
0.000359583 27
0.000359712 25
0.000359842 10
0.000359971 -7
0.000360101 -36
0.000360231 -47
0.00036036 -37
0.00036049 -36
0.00036062 -22
0.00036075 -32
0.000360881 -38
0.000361011 -55
0.000361141 -61
0.000361272 -64
0.000361402 -72
0.000361533 -67
0.000361664 -53
0.000361795 -25
0.000361925 -10
0.000362056 -4
0.000362188 -23
0.000362319 -55
0.00036245 -93
0.000362582 -102
0.000362713 -106
0.000362845 -101
0.000362976 -69
0.000363108 -45
0.00036324 -42
0.000363372 -57
0.000363504 -64
0.000363636 -77
0.000363769 -80
0.000363901 -77
0.000364033 -78
0.000364166 -56
0.000364299 -34
0.000364431 -5
0.000364564 10
0.000364697 5
0.00036483 -5
0.000364964 -44
0.000365097 -75
0.00036523 -99
0.000365364 -110
0.000365497 -104
0.000365631 -103
0.000365764 -94
0.000365898 -105
0.000366032 -108
0.000366166 -110
0.0003663 -99
0.000366435 -89
0.000366569 -82
0.000366703 -76
0.000366838 -80
0.000366972 -90
0.000367107 -106
0.000367242 -106
0.000367377 -108
0.000367512 -87
0.000367647 -60
0.000367782 -37
0.000367918 -26
0.000368053 -15
0.000368189 -6
0.000368324 -14
0.00036846 -23
0.000368596 -34
0.000368732 -41
0.000368868 -54
0.000369004 -82
0.00036914 -107
0.000369276 -126
0.000369413 -124
0.000369549 -108
0.000369686 -84
0.000369822 -68
0.000369959 -61
0.000370096 -56
0.000370233 -63
0.00037037 -62
0.000370508 -33
0.000370645 1
0.000370782 28
0.00037092 45
0.000371058 37
0.000371195 48
0.000371333 62
0.000371471 80
0.000371609 66
0.000371747 23
0.000371885 -11
0.000372024 -39
0.000372162 -44
0.000372301 -42
0.000372439 -45
0.000372578 -48
0.000372717 -42
0.000372856 -6
0.000372995 29
0.000373134 57
0.000373274 64
0.000373413 48
0.000373552 19
0.000373692 -12
0.000373832 -30
0.000373972 -35
0.000374111 -35
0.000374251 -36
0.000374392 -39
0.000374532 -51
0.000374672 -57
0.000374813 -60
0.000374953 -69
0.000375094 -80
0.000375235 -83
0.000375375 -81
0.000375516 -78
0.000375657 -87
0.000375799 -83
0.00037594 -69
0.000376081 -48
0.000376223 -19
0.000376364 6
0.000376506 16
0.000376648 7
0.00037679 -34
0.000376932 -88
0.000377074 -141
0.000377216 -155
0.000377358 -143
0.000377501 -124
0.000377644 -99
0.000377786 -70
0.000377929 -39
0.000378072 -28
0.000378215 -29
0.000378358 -50
0.000378501 -76
0.000378644 -77
0.000378788 -61
0.000378931 -48
0.000379075 -54
0.000379219 -74
0.000379363 -76
0.000379507 -88
0.000379651 -109
0.000379795 -132
0.000379939 -160
0.000380084 -175
0.000380228 -161
0.000380373 -136
0.000380518 -117
0.000380662 -111
0.000380807 -110
0.000380952 -95
0.000381098 -80
0.000381243 -47
0.000381388 -24
0.000381534 -20
0.000381679 -43
0.000381825 -87
0.000381971 -120
0.000382117 -135
0.000382263 -117
0.000382409 -111
0.000382555 -115
0.000382702 -121
0.000382848 -117
0.000382995 -95
0.000383142 -65
0.000383289 -25
0.000383436 -4
0.000383583 -12
0.00038373 -20
0.000383877 -27
0.000384025 -14
0.000384172 -3
0.00038432 3
0.000384468 -19
0.000384615 -46
0.000384763 -86
0.000384911 -82
0.00038506 -88
0.000385208 -78
0.000385356 -48
0.000385505 -11
0.000385654 25
0.000385802 44
0.000385951 47
0.0003861 32
0.00038625 15
0.000386399 6
0.000386548 4
0.000386698 -7
0.000386847 -18
0.000386997 -30
0.000387147 -37
0.000387297 -41
0.000387447 -45
0.000387597 -42
0.000387747 -30
0.000387898 -16
0.000388048 -9
0.000388199 -24
0.00038835 -31
0.0003885 -33
0.000388651 -27
0.000388802 -37
0.000388954 -41
0.000389105 -42
0.000389257 -42
0.000389408 -28
0.00038956 -16
0.000389712 -15
0.000389864 -24
0.000390016 -36
0.000390168 -39
0.00039032 -40
0.000390472 -21
0.000390625 -1
0.000390778 17
0.00039093 -2
0.000391083 -33
0.000391236 -86
0.000391389 -121
0.000391543 -126
0.000391696 -109
0.00039185 -78
0.000392003 -54
0.000392157 -42
0.000392311 -57
0.000392465 -70
0.000392619 -91
0.000392773 -90
0.000392927 -80
0.000393082 -53
0.000393236 -18
0.000393391 11
0.000393546 15
0.000393701 10
0.000393856 1
0.000394011 -16
0.000394166 -47
0.000394322 -78
0.000394477 -111
0.000394633 -138
0.000394789 -155
0.000394945 -152
0.000395101 -149
0.000395257 -120
0.000395413 -76
0.00039557 -43
0.000395726 -29
0.000395883 -36
0.00039604 -44
0.000396197 -53
0.000396354 -60
0.000396511 -52
0.000396668 -47
0.000396825 -42
0.000396983 -44
0.000397141 -44
